Vehicle_Count,NO2_Emissions,Traffic_Flow_Speed,Rush_Hour_Indicator,Hour,Day_of_Week,Weather_Conditions_Cloudy,Weather_Conditions_Hazy,Weather_Conditions_Rainy,High_Congestion
174,11.88,41.0,0,1,0,False,True,False,0
228,74.99,32.0,0,14,4,True,False,False,1
334,19.44,14.333333333333336,0,20,2,True,False,False,1
78,19.98,57.0,0,14,6,True,False,False,0
230,32.21,31.666666666666664,0,3,3,False,False,False,1
277,21.51,23.833333333333336,0,14,0,False,False,True,1
102,17.17,53.0,1,18,0,False,False,True,0
128,28.03,48.66666666666667,0,12,6,False,False,False,0
102,74.33,53.0,0,15,0,False,False,True,0
301,36.86,19.833333333333336,0,1,2,False,False,True,1
141,42.15,46.5,0,2,4,False,False,True,0
129,31.03,48.5,0,23,6,False,False,True,0
162,49.53,43.0,0,21,1,False,True,False,0
28,30.63,65.33333333333333,1,17,5,False,True,False,0
61,68.01,59.833333333333336,0,16,3,False,False,True,0
234,64.54,31.0,0,16,1,False,True,False,1
234,27.19,31.0,0,21,3,False,True,False,1
203,11.94,36.166666666666664,1,17,4,False,False,True,0
324,22.63,16.0,0,13,5,True,False,False,1
274,41.76,24.333333333333336,0,20,1,True,False,False,1
70,51.69,58.333333333333336,0,15,0,False,False,False,0
134,59.47,47.66666666666667,0,21,1,False,False,False,0
195,73.3,37.5,0,20,2,False,True,False,0
240,50.52,30.0,1,19,6,True,False,False,1
176,41.01,40.66666666666667,0,22,5,False,True,False,0
193,74.82,37.833333333333336,0,22,4,False,True,False,0
198,46.46,37.0,0,3,3,True,False,False,0
91,31.01,54.833333333333336,0,22,3,False,False,True,0
367,55.13,8.833333333333336,1,18,2,True,False,False,1
262,12.35,26.333333333333336,0,14,4,False,False,True,1
351,29.57,11.5,0,4,3,False,False,True,1
95,59.18,54.166666666666664,0,3,6,False,True,False,0
378,45.75,7.0,0,13,0,False,False,True,1
223,42.22,32.833333333333336,0,3,4,False,True,False,1
121,40.83,49.83333333333333,0,4,2,True,False,False,0
280,45.29,23.333333333333336,0,20,0,False,False,True,1
121,76.09,49.83333333333333,0,4,3,True,False,False,0
257,58.84,27.166666666666664,0,2,3,False,True,False,1
263,60.22,26.166666666666664,0,21,4,True,False,False,1
395,37.76,5.0,0,4,0,False,True,False,1
176,21.67,40.66666666666667,1,19,1,False,True,False,0
369,68.97,8.5,0,21,0,True,False,False,1
126,45.66,49.0,0,12,3,False,False,False,0
83,51.34,56.166666666666664,0,3,2,False,False,True,0
183,75.59,39.5,0,4,4,True,False,False,0
165,16.55,42.5,1,19,3,False,False,True,0
210,61.31,35.0,0,16,1,False,False,False,0
344,13.68,12.666666666666664,0,2,6,False,False,False,1
247,43.65,28.833333333333336,0,2,1,False,True,False,1
382,79.84,6.333333333333336,0,21,0,False,False,True,1
284,79.05,22.666666666666664,1,18,5,False,True,False,1
134,72.73,47.66666666666667,0,2,4,False,True,False,0
346,58.32,12.333333333333336,0,0,4,False,False,True,1
219,30.21,33.5,0,1,0,True,False,False,1
53,64.51,61.166666666666664,1,17,2,False,False,True,0
136,34.15,47.33333333333333,0,0,4,False,False,True,0
133,17.19,47.83333333333333,0,13,0,True,False,False,0
149,69.1,45.16666666666667,0,3,4,False,True,False,0
119,24.2,50.16666666666667,0,0,1,False,True,False,0
203,71.45,36.166666666666664,0,13,6,False,False,False,0
185,36.4,39.16666666666667,1,19,1,False,False,False,0
26,74.53,65.66666666666667,0,16,2,True,False,False,0
23,36.39,66.16666666666667,1,18,3,True,False,False,0
366,56.1,9.0,0,0,5,True,False,False,1
172,78.87,41.33333333333333,0,23,6,True,False,False,0
293,12.73,21.166666666666664,0,22,3,False,False,True,1
320,60.83,16.666666666666664,0,3,4,False,False,False,1
128,44.42,48.66666666666667,0,23,5,False,False,True,0
311,32.08,18.166666666666664,0,15,0,True,False,False,1
105,75.52,52.5,0,3,5,True,False,False,0
146,45.96,45.66666666666667,0,3,1,True,False,False,0
325,34.3,15.833333333333336,1,18,6,True,False,False,1
271,59.55,24.833333333333336,0,12,3,True,False,False,1
109,38.08,51.83333333333333,0,2,4,False,True,False,0
302,61.1,19.666666666666664,0,13,3,False,False,False,1
27,63.79,65.5,1,18,1,True,False,False,0
109,45.12,51.83333333333333,0,14,2,False,False,True,0
73,68.33,57.833333333333336,1,17,2,True,False,False,0
159,17.6,43.5,0,2,0,False,True,False,0
256,51.77,27.333333333333336,0,2,1,True,False,False,1
84,77.11,56.0,0,22,3,True,False,False,0
270,15.63,25.0,0,1,0,False,True,False,1
150,33.69,45.0,0,13,1,False,True,False,0
261,52.95,26.5,0,13,1,False,True,False,1
69,78.34,58.5,0,13,0,False,False,False,0
168,39.08,42.0,1,17,6,False,True,False,0
70,38.42,58.333333333333336,0,21,2,False,False,True,0
372,67.19,8.0,0,4,4,False,False,True,1
225,36.13,32.5,0,15,5,False,True,False,1
292,65.06,21.333333333333336,0,20,0,False,False,True,1
164,60.79,42.66666666666667,0,2,3,False,True,False,0
310,76.63,18.333333333333336,1,18,5,True,False,False,1
200,13.82,36.666666666666664,0,4,3,False,False,False,0
329,16.68,15.166666666666664,0,4,1,True,False,False,1
87,52.45,55.5,0,0,2,False,False,False,0
253,17.35,27.833333333333336,0,21,6,False,True,False,1
205,22.05,35.833333333333336,0,4,2,True,False,False,0
281,21.8,23.166666666666664,0,23,2,False,False,True,1
250,14.07,28.333333333333336,0,20,6,False,False,False,1
318,45.91,17.0,0,23,3,False,False,True,1
29,37.37,65.16666666666667,0,0,3,False,True,False,0
279,20.14,23.5,1,18,1,True,False,False,1
87,69.29,55.5,0,12,0,True,False,False,0
99,77.52,53.5,0,14,3,False,False,True,0
161,25.91,43.16666666666667,0,16,5,True,False,False,0
68,33.82,58.666666666666664,0,23,4,False,False,True,0
261,63.96,26.5,1,17,4,False,True,False,1
58,50.37,60.333333333333336,1,17,2,False,False,True,0
272,73.76,24.666666666666664,0,4,6,False,False,False,1
357,14.2,10.5,0,12,4,False,False,True,1
24,12.19,66.0,0,13,0,False,False,True,0
146,35.2,45.66666666666667,0,23,3,False,False,True,0
147,61.96,45.5,0,16,6,False,False,True,0
73,30.78,57.833333333333336,0,4,0,True,False,False,0
41,41.96,63.166666666666664,0,13,6,False,False,True,0
261,51.26,26.5,0,12,4,True,False,False,1
274,73.36,24.333333333333336,0,2,6,False,True,False,1
122,47.73,49.66666666666667,0,13,5,False,False,True,0
240,25.53,30.0,0,21,6,False,False,True,1
306,25.37,19.0,0,3,4,False,True,False,1
230,54.45,31.666666666666664,0,2,4,False,False,False,1
286,68.36,22.333333333333336,0,4,1,False,True,False,1
45,37.06,62.5,0,20,2,False,False,True,0
94,51.51,54.333333333333336,0,0,0,False,False,True,0
192,49.78,38.0,0,3,3,False,False,False,0
86,13.21,55.666666666666664,0,16,2,False,False,False,0
87,35.08,55.5,0,15,2,False,True,False,0
384,13.16,6.0,0,12,1,False,False,True,1
242,33.23,29.666666666666664,0,23,5,False,False,False,1
31,15.08,64.83333333333333,1,17,1,False,False,False,0
269,24.93,25.166666666666664,0,13,3,False,False,True,1
243,33.33,29.5,0,13,1,False,True,False,1
89,34.55,55.166666666666664,0,16,4,False,False,True,0
283,35.25,22.833333333333336,0,3,0,False,False,True,1
307,45.98,18.833333333333336,0,16,4,False,True,False,1
268,36.06,25.333333333333336,1,17,1,False,True,False,1
248,59.38,28.666666666666664,1,17,3,True,False,False,1
144,37.27,46.0,0,16,0,True,False,False,0
265,75.61,25.833333333333336,0,4,6,False,False,False,1
98,12.32,53.66666666666667,0,20,4,False,False,False,0
184,48.69,39.33333333333333,0,22,2,False,True,False,0
253,35.47,27.833333333333336,0,16,2,False,True,False,1
53,61.76,61.166666666666664,0,23,5,False,True,False,0
368,39.2,8.666666666666664,0,13,2,False,True,False,1
196,41.75,37.333333333333336,0,22,2,False,False,False,0
157,58.37,43.83333333333333,0,0,2,False,True,False,0
372,19.94,8.0,0,2,4,False,False,False,1
329,16.63,15.166666666666664,0,21,2,True,False,False,1
106,26.69,52.33333333333333,1,18,3,False,False,False,0
281,15.06,23.166666666666664,1,18,6,False,True,False,1
320,64.49,16.666666666666664,1,17,1,False,False,False,1
131,44.69,48.16666666666667,1,19,1,False,False,True,0
185,59.11,39.16666666666667,0,0,4,False,True,False,0
115,74.56,50.83333333333333,0,14,1,False,True,False,0
166,64.3,42.33333333333333,1,17,5,False,False,False,0
294,19.22,21.0,0,14,2,True,False,False,1
232,23.83,31.333333333333336,0,3,6,False,False,True,1
225,74.85,32.5,0,12,4,False,False,False,1
42,59.78,63.0,0,3,4,False,False,False,0
253,77.12,27.833333333333336,0,21,1,False,False,False,1
221,50.73,33.166666666666664,1,17,6,False,True,False,1
224,37.12,32.666666666666664,0,20,5,True,False,False,1
311,45.73,18.166666666666664,0,21,3,False,True,False,1
366,51.41,9.0,1,17,6,False,False,False,1
320,75.22,16.666666666666664,1,17,4,False,False,False,1
353,78.0,11.166666666666664,1,19,2,False,False,True,1
95,14.01,54.166666666666664,0,3,0,False,True,False,0
142,56.83,46.33333333333333,0,3,6,False,True,False,0
322,53.0,16.333333333333336,0,12,5,False,False,True,1
171,56.7,41.5,0,1,4,False,False,False,0
305,44.68,19.166666666666664,0,13,6,False,False,False,1
104,43.21,52.66666666666667,0,14,1,False,False,True,0
372,53.2,8.0,0,16,5,False,False,True,1
372,56.48,8.0,1,17,6,False,False,False,1
210,77.22,35.0,1,19,2,True,False,False,0
298,73.8,20.333333333333336,1,19,0,True,False,False,1
362,52.6,9.666666666666664,0,22,3,False,False,True,1
80,43.74,56.666666666666664,0,16,6,False,False,False,0
201,47.39,36.5,0,4,5,False,False,True,0
256,56.44,27.333333333333336,0,22,2,False,False,False,1
327,75.32,15.5,0,4,5,False,False,True,1
54,46.47,61.0,0,0,0,True,False,False,0
82,20.84,56.333333333333336,1,19,4,True,False,False,0
52,10.3,61.333333333333336,0,15,6,False,False,False,0
394,10.52,5.0,1,19,2,True,False,False,1
275,73.74,24.166666666666664,0,15,5,False,False,True,1
69,42.0,58.5,0,13,2,False,False,False,0
23,18.61,66.16666666666667,0,14,4,True,False,False,0
276,40.64,24.0,0,2,1,False,True,False,1
91,13.93,54.833333333333336,0,4,3,False,False,False,0
68,40.44,58.666666666666664,0,16,5,False,True,False,0
320,73.62,16.666666666666664,0,23,4,True,False,False,1
216,14.41,34.0,0,13,0,True,False,False,1
74,20.3,57.666666666666664,0,20,5,False,True,False,0
365,16.98,9.166666666666664,0,23,2,True,False,False,1
51,63.54,61.5,0,12,3,False,False,False,0
223,65.88,32.833333333333336,0,22,3,False,True,False,1
314,59.59,17.666666666666664,0,22,5,False,False,False,1
336,33.16,14.0,0,0,5,False,False,False,1
214,42.6,34.333333333333336,0,4,4,False,False,True,1
112,79.66,51.33333333333333,0,0,6,False,False,True,0
174,12.33,41.0,0,12,4,False,False,False,0
288,23.1,22.0,0,13,2,False,True,False,1
324,71.31,16.0,0,4,4,False,False,True,1
189,12.27,38.5,1,19,3,False,True,False,0
165,72.34,42.5,0,22,5,False,True,False,0
185,54.43,39.16666666666667,0,0,2,True,False,False,0
229,47.33,31.833333333333336,0,2,0,True,False,False,1
70,51.86,58.333333333333336,0,14,5,False,True,False,0
58,57.48,60.333333333333336,0,15,5,False,True,False,0
182,11.97,39.66666666666667,0,15,4,False,False,False,0
131,25.31,48.16666666666667,0,12,6,False,True,False,0
148,38.54,45.33333333333333,0,20,2,False,False,False,0
373,67.46,7.833333333333336,0,2,4,False,False,False,1
238,40.51,30.333333333333336,0,1,0,False,False,True,1
53,31.91,61.166666666666664,0,0,2,False,False,True,0
217,29.81,33.833333333333336,0,0,1,True,False,False,1
386,39.43,5.666666666666671,0,4,2,False,True,False,1
114,68.04,51.0,0,3,6,False,True,False,0
185,28.67,39.16666666666667,0,23,0,False,False,True,0
204,74.82,36.0,0,13,6,True,False,False,0
359,20.87,10.166666666666664,0,3,3,True,False,False,1
182,73.43,39.66666666666667,0,20,4,False,True,False,0
143,51.47,46.16666666666667,0,14,3,True,False,False,0
59,45.0,60.166666666666664,0,22,5,False,False,True,0
33,19.74,64.5,1,17,5,True,False,False,0
315,79.73,17.5,1,18,6,True,False,False,1
249,42.67,28.5,0,21,3,True,False,False,1
120,49.0,50.0,0,22,4,False,False,False,0
34,10.09,64.33333333333333,0,15,3,False,False,False,0
74,62.49,57.666666666666664,0,1,0,True,False,False,0
373,44.56,7.833333333333336,0,2,0,False,False,True,1
212,20.79,34.666666666666664,0,13,0,False,False,False,0
146,34.27,45.66666666666667,0,2,1,False,False,True,0
227,32.14,32.166666666666664,0,20,3,True,False,False,1
72,70.08,58.0,0,13,2,True,False,False,0
95,12.63,54.166666666666664,1,18,0,True,False,False,0
72,26.95,58.0,0,16,6,False,True,False,0
335,39.64,14.166666666666664,0,1,6,True,False,False,1
204,14.13,36.0,0,22,5,False,False,False,0
277,31.29,23.833333333333336,0,23,4,True,False,False,1
151,56.23,44.83333333333333,0,3,1,False,True,False,0
358,35.39,10.333333333333336,0,14,0,False,True,False,1
108,45.4,52.0,0,20,6,False,False,False,0
209,13.08,35.166666666666664,0,4,3,False,True,False,0
154,37.96,44.33333333333333,0,12,1,True,False,False,0
130,48.38,48.33333333333333,0,23,4,False,False,False,0
297,61.57,20.5,0,21,3,False,False,True,1
141,51.79,46.5,1,19,6,False,True,False,0
259,34.46,26.833333333333336,0,22,4,False,False,False,1
138,74.34,47.0,0,0,0,False,False,True,0
273,62.49,24.5,1,18,1,False,True,False,1
378,10.75,7.0,1,19,6,False,False,True,1
400,44.78,5.0,0,23,3,False,False,False,1
324,67.96,16.0,1,19,4,False,False,True,1
31,72.94,64.83333333333333,0,20,5,False,True,False,0
67,32.67,58.833333333333336,1,18,0,True,False,False,0
164,46.95,42.66666666666667,0,23,1,False,False,False,0
308,60.85,18.666666666666664,0,2,4,False,False,True,1
376,69.97,7.333333333333336,0,21,1,False,False,False,1
239,77.68,30.166666666666664,0,21,6,True,False,False,1
280,48.05,23.333333333333336,0,2,1,True,False,False,1
187,71.11,38.83333333333333,0,3,4,False,True,False,0
264,62.21,26.0,0,20,6,False,False,True,1
163,16.65,42.83333333333333,0,14,0,False,False,True,0
348,45.63,12.0,0,2,2,False,False,True,1
265,16.55,25.833333333333336,1,18,1,True,False,False,1
222,34.5,33.0,1,18,5,False,False,True,1
378,43.38,7.0,0,3,1,True,False,False,1
245,48.42,29.166666666666664,1,18,0,False,True,False,1
395,16.78,5.0,0,13,0,False,False,True,1
306,30.04,19.0,0,20,6,False,False,False,1
388,11.12,5.333333333333329,0,21,4,True,False,False,1
320,72.82,16.666666666666664,0,20,0,False,True,False,1
312,36.09,18.0,0,15,2,False,False,False,1
59,36.33,60.166666666666664,0,14,0,False,True,False,0
352,37.98,11.333333333333336,0,22,4,True,False,False,1
256,57.81,27.333333333333336,0,21,6,False,True,False,1
380,48.11,6.666666666666664,0,1,3,True,False,False,1
272,77.71,24.666666666666664,0,2,4,False,True,False,1
238,14.68,30.333333333333336,0,13,5,False,False,False,1
103,44.36,52.83333333333333,1,17,3,False,True,False,0
376,67.77,7.333333333333336,0,2,1,False,False,False,1
135,55.7,47.5,0,4,5,False,False,True,0
131,45.7,48.16666666666667,0,14,2,False,True,False,0
218,52.98,33.666666666666664,0,2,1,False,False,False,1
196,42.46,37.333333333333336,0,1,3,False,False,False,0
207,56.39,35.5,0,15,4,False,False,True,0
314,45.81,17.666666666666664,0,13,1,False,False,False,1
83,68.0,56.166666666666664,0,22,5,True,False,False,0
135,77.68,47.5,0,2,4,False,False,False,0
261,47.13,26.5,0,3,0,True,False,False,1
289,65.17,21.833333333333336,0,20,5,False,False,False,1
229,69.58,31.833333333333336,0,16,5,False,True,False,1
218,39.14,33.666666666666664,0,13,4,False,False,True,1
224,41.02,32.666666666666664,0,0,1,False,False,False,1
60,22.26,60.0,0,2,2,False,True,False,0
231,43.67,31.5,1,18,6,False,False,False,1
221,47.81,33.166666666666664,1,17,4,False,False,True,1
54,46.01,61.0,0,21,1,False,False,True,0
332,51.05,14.666666666666664,0,0,0,False,False,True,1
327,28.57,15.5,0,13,1,True,False,False,1
341,74.74,13.166666666666664,0,21,4,False,False,True,1
227,36.96,32.166666666666664,0,21,0,False,True,False,1
375,57.45,7.5,0,4,5,False,False,True,1
354,58.11,11.0,0,13,5,False,True,False,1
393,10.24,5.0,0,0,6,False,False,False,1
157,68.73,43.83333333333333,0,14,6,False,False,False,0
64,42.65,59.333333333333336,0,23,0,False,False,False,0
50,70.64,61.666666666666664,0,1,0,False,True,False,0
50,27.66,61.666666666666664,0,20,1,False,False,False,0
50,40.11,61.666666666666664,0,20,4,True,False,False,0
110,21.56,51.66666666666667,0,2,5,False,True,False,0
344,65.85,12.666666666666664,0,4,6,False,False,True,1
379,55.69,6.833333333333336,0,0,3,False,True,False,1
71,35.51,58.166666666666664,0,0,0,False,False,True,0
176,56.38,40.66666666666667,0,20,6,False,True,False,0
273,72.09,24.5,0,20,1,False,True,False,1
199,11.51,36.833333333333336,0,20,2,False,True,False,0
160,35.27,43.33333333333333,0,12,6,False,False,False,0
57,13.56,60.5,0,4,0,False,False,False,0
96,36.07,54.0,1,18,4,False,False,True,0
296,52.25,20.666666666666664,0,23,0,False,False,False,1
282,34.15,23.0,0,3,5,False,False,False,1
252,23.55,28.0,1,18,4,False,False,True,1
375,24.7,7.5,0,22,0,False,True,False,1
77,24.36,57.166666666666664,0,12,0,False,False,True,0
262,44.07,26.333333333333336,0,3,6,True,False,False,1
64,73.37,59.333333333333336,0,4,1,False,True,False,0
58,54.58,60.333333333333336,0,12,3,False,False,True,0
217,33.63,33.833333333333336,0,4,4,False,True,False,1
245,47.29,29.166666666666664,1,17,3,True,False,False,1
396,54.79,5.0,0,12,1,False,True,False,1
245,14.48,29.166666666666664,0,23,5,True,False,False,1
25,34.46,65.83333333333333,0,2,3,False,False,True,0
362,77.01,9.666666666666664,0,22,4,False,False,False,1
227,62.28,32.166666666666664,0,13,2,True,False,False,1
42,59.21,63.0,0,16,2,False,False,True,0
71,15.92,58.166666666666664,1,17,0,False,False,False,0
53,46.05,61.166666666666664,0,21,2,False,False,True,0
319,47.11,16.833333333333336,0,1,3,False,False,False,1
281,64.99,23.166666666666664,0,2,0,False,False,False,1
257,18.79,27.166666666666664,0,12,2,False,False,True,1
198,69.26,37.0,0,15,1,False,False,True,0
280,77.07,23.333333333333336,0,16,5,False,False,True,1
323,26.3,16.166666666666664,0,13,6,False,False,True,1
330,61.9,15.0,1,18,0,False,False,True,1
369,43.01,8.5,0,23,4,True,False,False,1
84,71.63,56.0,0,3,5,False,True,False,0
287,50.84,22.166666666666664,1,18,2,True,False,False,1
284,79.52,22.666666666666664,0,15,5,False,True,False,1
248,65.91,28.666666666666664,0,20,4,False,False,False,1
139,25.13,46.83333333333333,0,13,4,True,False,False,0
151,25.48,44.83333333333333,1,17,3,False,False,False,0
324,79.24,16.0,1,17,1,True,False,False,1
152,31.01,44.66666666666667,0,14,2,True,False,False,0
164,42.02,42.66666666666667,0,21,0,True,False,False,0
152,31.36,44.66666666666667,0,23,6,True,False,False,0
41,45.17,63.166666666666664,1,17,6,True,False,False,0
151,23.07,44.83333333333333,0,12,6,True,False,False,0
250,50.9,28.333333333333336,0,20,3,False,False,True,1
357,28.65,10.5,0,2,1,False,False,True,1
323,26.9,16.166666666666664,0,13,3,False,False,False,1
192,70.41,38.0,0,16,5,False,True,False,0
164,18.77,42.66666666666667,0,23,0,True,False,False,0
21,11.34,66.5,0,15,5,False,True,False,0
114,23.33,51.0,0,15,1,True,False,False,0
354,72.5,11.0,0,23,6,False,True,False,1
101,45.75,53.16666666666667,0,23,5,False,False,True,0
209,38.67,35.166666666666664,1,19,1,True,False,False,0
71,59.19,58.166666666666664,1,18,4,True,False,False,0
248,63.41,28.666666666666664,0,22,3,True,False,False,1
136,34.2,47.33333333333333,0,0,1,False,False,True,0
246,44.14,29.0,0,3,2,False,False,True,1
142,37.46,46.33333333333333,0,3,2,False,True,False,0
184,17.71,39.33333333333333,0,20,1,False,False,False,0
241,30.32,29.833333333333336,0,1,5,False,False,False,1
24,40.07,66.0,0,3,0,False,False,False,0
213,78.26,34.5,0,21,6,False,False,True,1
160,58.3,43.33333333333333,0,16,4,False,True,False,0
321,47.38,16.5,0,13,5,True,False,False,1
351,19.74,11.5,1,17,0,False,False,True,1
104,55.0,52.66666666666667,0,12,4,True,False,False,0
388,22.29,5.333333333333329,0,0,0,False,True,False,1
263,31.76,26.166666666666664,0,2,4,False,True,False,1
126,70.23,49.0,0,22,6,False,False,False,0
354,31.41,11.0,0,15,5,True,False,False,1
136,51.31,47.33333333333333,0,20,3,True,False,False,0
61,49.2,59.833333333333336,0,2,6,False,True,False,0
393,75.51,5.0,0,1,6,False,False,False,1
269,79.54,25.166666666666664,0,13,4,False,False,False,1
117,59.51,50.5,0,14,4,False,False,False,0
124,15.37,49.33333333333333,0,14,5,True,False,False,0
253,31.1,27.833333333333336,0,14,0,False,False,True,1
284,10.03,22.666666666666664,0,1,2,True,False,False,1
195,15.67,37.5,0,23,1,False,False,False,0
202,49.16,36.333333333333336,0,14,4,False,True,False,0
385,25.32,5.833333333333329,0,16,1,True,False,False,1
366,58.56,9.0,0,2,1,False,False,True,1
261,22.83,26.5,0,1,6,True,False,False,1
205,67.44,35.833333333333336,1,19,6,False,False,False,0
105,49.41,52.5,0,3,2,False,True,False,0
188,45.65,38.66666666666667,0,3,5,True,False,False,0
24,79.68,66.0,0,2,2,True,False,False,0
376,76.95,7.333333333333336,0,16,6,False,False,True,1
370,61.66,8.333333333333336,0,22,4,False,False,True,1
328,41.67,15.333333333333336,0,21,1,False,True,False,1
35,77.64,64.16666666666667,0,3,2,False,False,False,0
43,41.65,62.833333333333336,1,18,1,True,False,False,0
104,67.94,52.66666666666667,1,17,0,False,True,False,0
310,21.44,18.333333333333336,0,22,2,True,False,False,1
57,35.22,60.5,0,4,0,False,False,False,0
206,43.2,35.666666666666664,0,13,1,False,False,True,0
247,78.78,28.833333333333336,0,1,1,False,True,False,1
44,65.82,62.666666666666664,1,19,3,False,True,False,0
127,22.79,48.83333333333333,0,14,5,False,True,False,0
176,58.87,40.66666666666667,0,13,5,True,False,False,0
139,34.4,46.83333333333333,1,17,1,False,False,False,0
58,68.42,60.333333333333336,0,20,2,False,True,False,0
205,72.17,35.833333333333336,0,21,6,False,False,False,0
59,76.38,60.166666666666664,0,22,5,True,False,False,0
59,46.84,60.166666666666664,0,13,3,False,True,False,0
172,39.27,41.33333333333333,0,13,4,False,False,False,0
359,73.08,10.166666666666664,0,22,4,False,True,False,1
300,34.18,20.0,0,4,2,False,False,True,1
162,15.75,43.0,0,22,4,True,False,False,0
232,25.85,31.333333333333336,0,2,3,False,False,True,1
251,39.84,28.166666666666664,0,22,4,True,False,False,1
81,33.2,56.5,0,22,1,False,True,False,0
215,47.8,34.166666666666664,0,20,2,False,True,False,1
331,67.58,14.833333333333336,0,3,6,False,False,True,1
33,70.16,64.5,0,15,4,True,False,False,0
146,66.59,45.66666666666667,0,1,5,False,True,False,0
226,45.25,32.333333333333336,0,22,0,True,False,False,1
176,20.24,40.66666666666667,1,17,4,False,False,True,0
120,32.7,50.0,1,18,4,False,True,False,0
381,43.68,6.5,0,16,2,False,False,True,1
313,59.34,17.833333333333336,0,3,2,False,False,True,1
200,73.75,36.666666666666664,0,15,1,True,False,False,0
224,49.36,32.666666666666664,0,23,5,False,False,False,1
363,23.75,9.5,0,12,0,False,True,False,1
28,73.66,65.33333333333333,0,22,5,False,False,False,0
217,24.51,33.833333333333336,1,17,2,False,False,True,1
311,74.36,18.166666666666664,0,13,2,False,True,False,1
21,78.75,66.5,0,20,0,True,False,False,0
100,12.68,53.33333333333333,0,1,3,False,False,True,0
94,27.58,54.333333333333336,0,4,3,True,False,False,0
201,44.8,36.5,0,15,2,False,True,False,0
209,76.36,35.166666666666664,0,23,4,False,False,True,0
188,22.18,38.66666666666667,0,13,6,False,False,False,0
343,73.66,12.833333333333336,0,3,1,False,False,True,1
327,67.35,15.5,0,3,5,True,False,False,1
219,69.34,33.5,1,19,5,False,False,False,1
270,50.03,25.0,0,12,3,True,False,False,1
325,58.47,15.833333333333336,0,13,0,False,True,False,1
37,31.21,63.833333333333336,0,15,3,False,False,True,0
98,28.09,53.66666666666667,0,13,0,True,False,False,0
316,39.79,17.333333333333336,0,16,0,True,False,False,1
322,64.07,16.333333333333336,0,1,4,False,False,False,1
218,54.49,33.666666666666664,0,14,3,False,False,False,1
350,44.83,11.666666666666664,0,22,0,True,False,False,1
92,51.32,54.666666666666664,0,20,0,False,True,False,0
225,35.59,32.5,0,13,4,False,False,False,1
194,48.73,37.666666666666664,0,4,2,True,False,False,0
188,30.49,38.66666666666667,0,22,5,False,False,False,0
361,11.81,9.833333333333336,0,22,6,False,False,False,1
388,58.27,5.333333333333329,0,2,0,False,True,False,1
33,15.4,64.5,0,23,6,False,False,False,0
204,67.41,36.0,0,4,0,False,False,False,0
204,56.3,36.0,0,0,4,True,False,False,0
369,10.8,8.5,0,22,0,False,True,False,1
67,44.56,58.833333333333336,1,17,6,False,False,True,0
149,77.37,45.16666666666667,0,2,4,True,False,False,0
334,27.95,14.333333333333336,0,22,4,False,False,True,1
326,37.56,15.666666666666664,0,21,5,False,True,False,1
370,44.79,8.333333333333336,0,1,6,False,True,False,1
371,78.52,8.166666666666664,0,4,5,False,False,False,1
257,79.07,27.166666666666664,0,13,3,False,False,False,1
361,10.82,9.833333333333336,0,0,2,False,True,False,1
338,46.29,13.666666666666664,0,16,5,True,False,False,1
85,55.46,55.833333333333336,0,2,5,False,False,True,0
119,15.63,50.16666666666667,0,12,1,False,True,False,0
304,53.34,19.333333333333336,0,0,3,False,False,True,1
363,25.82,9.5,0,1,3,False,True,False,1
186,76.55,39.0,1,19,3,True,False,False,0
133,47.73,47.83333333333333,0,12,3,False,True,False,0
252,62.74,28.0,0,1,0,True,False,False,1
102,75.43,53.0,0,12,3,False,False,False,0
373,55.83,7.833333333333336,0,2,6,False,True,False,1
311,16.69,18.166666666666664,0,12,5,False,False,True,1
219,39.68,33.5,0,4,6,False,False,True,1
277,69.22,23.833333333333336,0,20,6,False,True,False,1
152,12.09,44.66666666666667,1,18,1,False,True,False,0
249,54.83,28.5,0,16,5,False,False,False,1
24,37.99,66.0,0,21,6,True,False,False,0
221,19.6,33.166666666666664,0,14,1,False,False,True,1
194,63.18,37.666666666666664,0,4,5,False,False,True,0
346,43.67,12.333333333333336,0,4,1,False,True,False,1
169,35.39,41.83333333333333,0,14,5,True,False,False,0
90,70.65,55.0,0,1,5,True,False,False,0
171,32.04,41.5,1,17,3,False,False,False,0
305,67.02,19.166666666666664,0,2,6,False,False,True,1
206,32.79,35.666666666666664,0,23,6,False,True,False,0
300,11.73,20.0,0,1,5,False,False,True,1
56,63.54,60.666666666666664,0,14,3,True,False,False,0
375,23.94,7.5,0,21,0,True,False,False,1
145,54.15,45.83333333333333,0,3,6,False,True,False,0
35,26.63,64.16666666666667,0,23,1,True,False,False,0
308,46.18,18.666666666666664,0,12,1,False,False,False,1
111,43.08,51.5,1,17,1,False,False,True,0
376,58.24,7.333333333333336,0,13,4,True,False,False,1
37,44.07,63.833333333333336,0,14,5,False,False,True,0
351,28.98,11.5,0,4,5,False,False,True,1
333,68.98,14.5,0,12,1,False,True,False,1
373,75.9,7.833333333333336,0,16,3,False,True,False,1
272,53.08,24.666666666666664,0,16,6,True,False,False,1
87,52.7,55.5,0,3,1,False,True,False,0
66,43.77,59.0,0,14,1,True,False,False,0
277,58.32,23.833333333333336,0,22,1,False,False,True,1
237,38.87,30.5,0,12,4,False,False,False,1
350,17.49,11.666666666666664,0,20,4,True,False,False,1
